(0.55348414 , 0.380188)
(0.56065446 , 0.70809937)
(0.56816626 , 0.5239868)
(0.582507 , 0.5880127)
(0.582507 , 0.5880127)
(0.5900188 , 0.5265808)
(0.5900188 , 0.5265808)
(0.59718925 , 0.46466064)
(0.60435957 , 0.45758057)
(0.60435957 , 0.45758057)
(0.6190418 , 0.44387817)
(0.6262121 , 0.3859558)
(0.6262121 , 0.3859558)
(0.6337239 , 0.7842102)
(0.6337239 , 0.7842102)
(0.6337239 , 0.7842102)
(0.6480647 , 0.56274414)
(0.65557647 , 0.46368408)
(0.65557647 , 0.46368408)
(0.6699172 , 0.4078369)
(0.6699172 , 0.4078369)
(0.677429 , 0.4059143)
(0.6917698 , 0.41278076)
(0.6917698 , 0.41278076)
(0.6917698 , 0.41278076)
(0.6917698 , 0.41278076)
(0.70645195 , 0.8581848)
(0.71362233 , 0.64749146)
(0.71362233 , 0.64749146)
(0.7283045 , 0.71017456)
(0.7354749 , 0.48275757)
(0.7354749 , 0.48275757)
(0.7429867 , 0.3288269)
(0.7429867 , 0.3288269)
(0.75015706 , 0.49728394)
(0.75732744 , 0.3927002)
(0.76483923 , 0.35995483)
(0.7720096 , 0.37271118)
(0.7720096 , 0.37271118)
(0.7720096 , 0.37271118)
(0.7866918 , 0.5363159)
(0.79386216 , 0.45095825)
(0.8010325 , 0.4618225)
(0.8010325 , 0.4618225)
(0.8010325 , 0.4618225)
(0.8157147 , 0.45776367)
(0.82288504 , 0.41796875)
(0.82288504 , 0.41796875)
(0.83756727 , 0.38494873)
(0.8447376 , 0.32785034)
(0.8447376 , 0.32785034)
(0.85224944 , 0.73379517)
(0.85224944 , 0.73379517)
(0.8594198 , 0.8389282)
(0.86659014 , 0.60061646)
(0.86659014 , 0.60061646)
(0.8812724 , 0.35827637)
(0.8812724 , 0.35827637)
(0.8884427 , 0.43911743)
(0.89595455 , 0.3960266)
(0.9031249 , 0.39508057)
(0.9031249 , 0.39508057)
(0.91029525 , 0.37554932)
(0.91029525 , 0.37554932)
(0.91029525 , 0.37554932)
(0.9321478 , 0.4473877)
(0.9321478 , 0.4473877)
(0.93965966 , 0.4519348)
(0.94683003 , 0.5467529)
(0.95400035 , 0.4064331)
(0.95400035 , 0.4064331)
(0.9615122 , 0.3882141)
(0.9686826 , 0.40115356)
(0.9686826 , 0.40115356)
(0.98336476 , 0.43927002)
(0.98336476 , 0.43927002)
(0.99053514 , 0.34155273)
(0.99770546 , 0.8451233)
(1.0052173 , 0.53463745)
(1.0123876 , 0.48468018)
(1.0195581 , 0.45840454)
(1.0195581 , 0.45840454)
(1.0195581 , 0.45840454)
(1.0270699 , 0.47555542)
(1.0342402 , 0.44711304)
(1.0414106 , 0.3348999)
(1.0489223 , 0.349823)
(1.0560927 , 0.33721924)
(1.0632632 , 0.28112793)
(1.0632632 , 0.28112793)
(1.0707749 , 0.5630493)
(1.0779454 , 0.5620117)
(1.0779454 , 0.5620117)
(1.0851157 , 0.5143738)
(1.0926274 , 0.5079346)
(1.0926274 , 0.5079346)
(1.1069683 , 0.4317627)
(1.11448 , 0.38485718)
(1.1216505 , 0.35302734)
(1.1288208 , 0.36968994)
(1.1288208 , 0.36968994)
(1.1363325 , 0.38360596)
(1.1363325 , 0.38360596)
(1.143503 , 0.704895)
(1.1506734 , 0.8612976)
(1.1506734 , 0.8612976)
(1.1653556 , 0.50061035)
(1.1653556 , 0.50061035)
(1.1725259 , 0.4491272)
(1.1800376 , 0.33688354)
(1.1800376 , 0.33688354)
(1.1943785 , 0.36819458)
(1.1943785 , 0.36819458)
(1.2018902 , 0.3411255)
(1.2090605 , 0.32440186)
(1.2090605 , 0.32440186)
(1.216231 , 0.48886108)
(1.2237427 , 0.59698486)
(1.2237427 , 0.59698486)
(1.2380836 , 0.5161438)
(1.2380836 , 0.5161438)
(1.2455953 , 0.386261)
(1.2527657 , 0.35568237)
(1.2599361 , 0.36428833)
(1.2674478 , 0.34280396)
(1.2674478 , 0.34280396)
(1.2674478 , 0.34280396)
(1.2893004 , 0.66519165)
(1.2893004 , 0.66519165)
(1.2964708 , 0.70111084)
(1.2964708 , 0.70111084)
(1.3036412 , 0.6663208)
(1.3111529 , 0.58291626)
(1.3111529 , 0.58291626)
(1.3183234 , 0.52178955)
(1.3330055 , 0.5020447)
(1.3330055 , 0.5020447)
(1.3401759 , 0.44696045)
(1.3473463 , 0.4293518)
(1.3473463 , 0.4293518)
(1.354858 , 0.37786865)
(1.354858 , 0.37786865)
(1.3691989 , 0.52975464)
(1.3691989 , 0.52975464)
(1.3767107 , 0.5130005)
(1.3910513 , 0.3981018)
(1.3910513 , 0.3981018)
(1.3985631 , 0.44873047)
(1.3985631 , 0.44873047)
(1.4057336 , 0.45214844)
(1.4129039 , 0.3230896)
(1.4129039 , 0.3230896)
(1.4204158 , 0.32278442)
(1.4204158 , 0.32278442)
(1.4347564 , 0.30160522)
(1.4422683 , 0.75512695)
(1.4494387 , 0.6961365)
(1.456609 , 0.6961365)
(1.456609 , 0.59051514)
(1.4641209 , 0.5133972)
(1.4712912 , 0.47769165)
(1.4712912 , 0.47769165)
(1.4859734 , 0.4272766)
(1.4859734 , 0.4272766)
(1.4859734 , 0.4272766)
(1.4931438 , 0.35604858)
(1.507826 , 0.4946289)
(1.507826 , 0.4946289)
(1.5149963 , 0.48025513)
(1.5149963 , 0.48025513)
(1.5221666 , 0.35565186)
(1.5296785 , 0.48440552)
(1.5368489 , 0.3670349)
(1.5440192 , 0.38171387)
(1.5587014 , 0.308136)
(1.5587014 , 0.308136)
(1.5587014 , 0.308136)
(1.5658717 , 0.29586792)
(1.5658717 , 0.29586792)
(1.5733836 , 0.3461609)
(1.5733836 , 0.3461609)
(1.5877243 , 0.67285156)
(1.5952362 , 0.6529236)
(1.5952362 , 0.6529236)
(1.6095768 , 0.50064087)
(1.6170887 , 0.4553833)
(1.6170887 , 0.4553833)
(1.6170887 , 0.4553833)
(1.624259 , 0.41680908)
(1.6314294 , 0.44955444)
(1.6389413 , 0.42788696)
(1.6461115 , 0.37243652)
(1.6607938 , 0.84085083)
(1.6607938 , 0.84085083)
(1.6607938 , 0.84085083)
(1.6751345 , 0.4382019)
(1.6751345 , 0.4382019)
(1.6826464 , 0.45663452)
(1.6826464 , 0.45663452)
(1.6898166 , 0.41693115)
(1.696987 , 0.37094116)
(1.7044989 , 0.30819702)
(1.7116692 , 0.33773804)
(1.7188396 , 0.33920288)
(1.7188396 , 0.33920288)
(1.7263515 , 0.3062439)
(1.7263515 , 0.3062439)
(1.7335217 , 0.70492554)
(1.7406921 , 0.69143677)
(1.748204 , 0.67459106)
(1.7553743 , 0.44207764)
(1.7553743 , 0.44207764)
(1.7625448 , 0.43954468)
(1.7772268 , 0.42837524)
(1.7772268 , 0.42837524)
(1.7843972 , 0.3782959)
(1.7843972 , 0.3782959)
(1.7843972 , 0.3782959)
(1.7990794 , 0.39105225)
(1.7990794 , 0.39105225)
(1.8062499 , 0.78152466)
(1.8137617 , 0.4206543)
(1.8137617 , 0.4206543)
(1.8281024 , 0.4760437)
(1.8356142 , 0.3890381)
(1.8356142 , 0.3890381)
(1.849955 , 0.31588745)
(1.849955 , 0.31588745)
(1.849955 , 0.31588745)
(1.864637 , 0.3831787)
(1.864637 , 0.3831787)
(1.8718075 , 0.30044556)
(1.8864896 , 0.6184082)
(1.8864896 , 0.6184082)
(1.8936601 , 0.55184937)
(1.8936601 , 0.55184937)
(1.9011719 , 0.44125366)
(1.9083421 , 0.41159058)
(1.9083421 , 0.41159058)
(1.9230244 , 0.34848022)
(1.9230244 , 0.34848022)
(1.9301947 , 0.27682495)
(1.9373652 , 0.33422852)
(1.944877 , 0.32595825)
(1.944877 , 0.32595825)
(1.9520472 , 0.7799072)
(1.9592177 , 0.52420044)
(1.9667295 , 0.42681885)
(1.9667295 , 0.42681885)
(1.9810703 , 0.3991089)
(1.9885821 , 0.45721436)
(1.9885821 , 0.45721436)
(1.9957523 , 0.34576416)
(2.0029228 , 0.33624268)
(2.0029228 , 0.33624268)
(2.0104346 , 0.45300293)
(2.0176048 , 0.31210327)
(2.0247753 , 0.75964355)
(2.0247753 , 0.75964355)
(2.0247753 , 0.75964355)
(2.0394576 , 0.49990845)
(2.046628 , 0.49557495)
(2.0541399 , 0.4413452)
(2.0541399 , 0.4413452)
(2.06131 , 0.37298584)
(2.0684805 , 0.30303955)
(2.0684805 , 0.30303955)
(2.075992 , 0.3734436)
(2.0831625 , 0.36679077)
(2.090333 , 0.35888672)
(2.0978446 , 0.78912354)
(2.105015 , 0.78912354)
(2.1121855 , 0.52197266)
(2.1121855 , 0.52197266)
(2.1121855 , 0.52197266)
(2.1268678 , 0.34454346)
(2.1268678 , 0.34454346)
(2.1340382 , 0.39050293)
(2.1415498 , 0.3027954)
(2.1487203 , 0.30899048)
(2.1558907 , 0.39117432)
(2.1558907 , 0.39117432)
(2.1634023 , 0.2939148)
(2.1705728 , 0.6772461)
(2.1705728 , 0.6772461)
(2.1852548 , 0.60549927)
(2.1852548 , 0.60549927)
(2.1924253 , 0.61416626)
(2.2071075 , 0.41464233)
(2.2071075 , 0.41464233)
(2.2071075 , 0.41464233)
(2.2214484 , 0.41574097)
(2.2214484 , 0.41574097)
(2.22896 , 0.4008484)
(2.22896 , 0.4008484)
(2.243301 , 0.66970825)
(2.243301 , 0.66970825)
(2.2508125 , 0.5074768)
(2.257983 , 0.47149658)
(2.2651534 , 0.4772644)
(2.2651534 , 0.4772644)
(2.272665 , 0.40542603)
(2.272665 , 0.40542603)
(2.2798355 , 0.42459106)
(2.287006 , 0.41592407)
(2.2945178 , 0.35479736)
(2.2945178 , 0.35479736)
(2.3088586 , 0.31277466)
(2.3163702 , 0.710968)
(2.3163702 , 0.710968)
(2.3235407 , 0.6418152)
(2.3307111 , 0.5687256)
(2.3307111 , 0.5687256)
(2.3453932 , 0.5003052)
(2.3453932 , 0.5003052)
(2.3525636 , 0.5451355)
(2.3600752 , 0.44189453)
(2.3600752 , 0.44189453)
(2.3672457 , 0.44189453)
(2.381928 , 0.41500854)
(2.381928 , 0.41500854)
(2.381928 , 0.41500854)
(2.3890984 , 0.6003418)
(2.3962688 , 0.4890442)
(2.3962688 , 0.4890442)
(2.410951 , 0.5420532)
(2.410951 , 0.5420532)
(2.410951 , 0.5420532)
(2.425633 , 0.36361694)
(2.4399736 , 0.30361938)
(2.4399736 , 0.30361938)
(2.4399736 , 0.30361938)
(2.4399736 , 0.30361938)
(2.4474854 , 0.40145874)
(2.4618263 , 0.76119995)
(2.4618263 , 0.76119995)
(2.4765086 , 0.6873779)
(2.4836788 , 0.51620483)
(2.4836788 , 0.51620483)
(2.4911907 , 0.5175476)
(2.4911907 , 0.5175476)
(2.498361 , 0.5352173)
(2.5055313 , 0.38269043)
(2.5055313 , 0.38269043)
(2.5130432 , 0.3303833)
(2.5273838 , 0.37872314)
(2.5348957 , 0.6425171)
(2.5348957 , 0.6425171)
(2.542066 , 0.5352478)
(2.5492365 , 0.58151245)
(2.5492365 , 0.58151245)
(2.5567484 , 0.7333679)
(2.5639188 , 0.6217041)
(2.571089 , 0.75619507)
(2.571089 , 0.75619507)
(2.578601 , 0.67700195)
(2.5857713 , 0.62768555)
(2.5929415 , 0.16604614)
(2.5929415 , 0.16604614)
(2.6004534 , 0.60806274)
(2.6076238 , 0.70614624)
(2.614794 , 0.5687561)
(2.614794 , 0.5687561)
(2.6294763 , 0.5768738)
(2.6294763 , 0.5768738)
(2.6294763 , 0.5768738)
(2.6441586 , 0.43804932)
(2.651329 , 0.33676147)
(2.6584992 , 0.3319702)
(2.6584992 , 0.3319702)
(2.666011 , 0.3103943)
(2.6731815 , 0.35308838)
(2.6731815 , 0.35308838)
(2.6803517 , 0.4038391)
(2.6878636 , 0.43795776)
(2.695034 , 0.34317017)
(2.7022042 , 0.41168213)
(2.709716 , 0.3496704)
(2.709716 , 0.3496704)
(2.7168865 , 0.36419678)
(2.7168865 , 0.36419678)
(2.7168865 , 0.36419678)
(2.7315688 , 0.31604004)
(2.7387393 , 0.3400879)
(2.7459095 , 0.37704468)
(2.7534213 , 0.7579346)
(2.7605917 , 0.677948)
(2.7605917 , 0.677948)
(2.767762 , 0.7246704)
(2.767762 , 0.7246704)
(2.7752738 , 0.65670776)
(2.7824442 , 0.4822998)
(2.7896144 , 0.4293213)
(2.7971263 , 0.39031982)
(2.7971263 , 0.39031982)
(2.7971263 , 0.39031982)
(2.8114672 , 0.3461609)
(2.818979 , 0.3113098)
(2.818979 , 0.3113098)
(2.8333197 , 0.60092163)
(2.8333197 , 0.60092163)
(2.8408315 , 0.48687744)
(2.848002 , 0.40914917)
(2.848002 , 0.40914917)
(2.862684 , 0.4102173)
(2.862684 , 0.4102173)
(2.8698545 , 0.40457153)
(2.8770247 , 0.3423767)
(2.8770247 , 0.3423767)
(2.8770247 , 0.3423767)
(2.891707 , 0.39245605)
(2.891707 , 0.39245605)
(2.891707 , 0.39245605)
(2.9135594 , 0.6765137)
(2.9207299 , 0.592865)
(2.9207299 , 0.592865)
(2.9282417 , 0.4432373)
(2.9282417 , 0.4432373)
(2.9425824 , 0.45162964)
(2.9425824 , 0.45162964)
(2.9500942 , 0.32974243)
(2.9572644 , 0.34820557)
(2.9572644 , 0.34820557)
(2.9644349 , 0.34832764)
(2.9791172 , 0.5668335)
(2.9791172 , 0.5668335)
(2.9791172 , 0.5668335)
(2.9862876 , 0.46185303)
(2.9937994 , 0.5956726)
(3.0009696 , 0.4069519)
(3.0009696 , 0.4069519)
(3.00814 , 0.40118408)
(3.00814 , 0.40118408)
(3.0228221 , 0.33813477)
(3.0299926 , 0.32278442)
(3.0375044 , 0.37664795)
(3.0375044 , 0.37664795)
(3.0446746 , 0.31463623)
(3.0446746 , 0.31463623)
(3.059357 , 0.8267517)
(3.059357 , 0.8267517)
(3.0736978 , 0.48779297)
(3.0812097 , 0.42236328)
(3.0812097 , 0.42236328)
(3.0883799 , 0.3295288)
(3.0955503 , 0.29629517)
(3.0955503 , 0.29629517)
(3.1030622 , 0.31637573)
(3.1030622 , 0.31637573)
(3.1102324 , 0.31036377)
(3.1174028 , 0.6272583)
(3.1249146 , 0.6043396)
(3.1249146 , 0.6043396)
(3.1392553 , 0.542572)
(3.1467671 , 0.41134644)
(3.1467671 , 0.41134644)
(3.1539376 , 0.39019775)
(3.1611078 , 0.43307495)
(3.1611078 , 0.43307495)
(3.1686199 , 0.38705444)
(3.1757903 , 0.31100464)
(3.1829603 , 0.38998413)
(3.1904724 , 0.33093262)
(3.1904724 , 0.33093262)
(3.1976428 , 0.8127136)
(3.2048128 , 0.6218567)
(3.2123249 , 0.6170654)
(3.2194953 , 0.4978943)
(3.2194953 , 0.4978943)
(3.2266655 , 0.37664795)
(3.2341774 , 0.3980713)
(3.2341774 , 0.3980713)
(3.248518 , 0.34939575)
(3.25603 , 0.348114)
(3.25603 , 0.348114)
(3.2632005 , 0.33847046)
(3.2632005 , 0.33847046)
(3.2778826 , 0.42749023)
(3.2778826 , 0.42749023)
(3.285053 , 0.46569824)
(3.299735 , 0.3739624)
(3.299735 , 0.3739624)
(3.3069055 , 0.390625)
(3.3140757 , 0.3203125)
(3.3140757 , 0.3203125)
(3.3215876 , 0.32144165)
(3.3215876 , 0.32144165)
(3.3359282 , 0.32336426)
(3.3359282 , 0.32336426)
(3.3359282 , 0.32336426)
(3.3434403 , 0.79086304)
(3.3577807 , 0.7397156)
(3.3577807 , 0.7397156)
(3.3652928 , 0.6549072)
(3.3652928 , 0.6549072)
(3.3796332 , 0.4638672)
(3.3796332 , 0.4638672)
(3.3871453 , 0.4375)
(3.3943157 , 0.37686157)
(3.3943157 , 0.37686157)
(3.401486 , 0.3496399)
(3.4161682 , 0.7059021)
(3.4161682 , 0.7059021)
(3.4233384 , 0.4704895)
(3.4233384 , 0.4704895)
(3.4308505 , 0.443573)
(3.438021 , 0.45913696)
(3.445191 , 0.44351196)
(3.452703 , 0.38833618)
(3.452703 , 0.38833618)
(3.4598734 , 0.33996582)
(3.4745555 , 0.37860107)
(3.4745555 , 0.37860107)
(3.4745555 , 0.37860107)
(3.481726 , 0.37860107)
(3.4888961 , 0.761322)
(3.4888961 , 0.761322)
(3.5035784 , 0.7942505)
(3.5035784 , 0.7942505)
(3.5107486 , 0.6561279)
(3.5254312 , 0.44345093)
(3.5254312 , 0.44345093)
(3.532601 , 0.44467163)
(3.532601 , 0.44467163)
(3.5401132 , 0.39370728)
(3.5472836 , 0.4156494)
(3.5472836 , 0.4156494)
(3.5544536 , 0.3866577)
(3.5544536 , 0.3866577)
(3.5691361 , 0.39971924)
(3.5763063 , 0.5267639)
(3.5838182 , 0.40994263)
(3.5838182 , 0.40994263)
(3.5838182 , 0.40994263)
(3.5981588 , 0.39492798)
(3.5981588 , 0.39492798)
(3.605671 , 0.31204224)
(3.6200113 , 0.38024902)
(3.6275234 , 0.30929565)
(3.6275234 , 0.30929565)
(3.6275234 , 0.30929565)
(3.6346934 , 0.75561523)
(3.6418638 , 0.69018555)
(3.649376 , 0.72058105)
(3.656546 , 0.56240845)
(3.656546 , 0.56240845)
(3.6637166 , 0.50878906)
(3.6712284 , 0.3527527)
(3.6712284 , 0.3527527)
(3.685569 , 0.35406494)
(3.6930811 , 0.3616333)
(3.700251 , 0.3302307)
(3.700251 , 0.3302307)
(3.7074215 , 0.60440063)
(3.7074215 , 0.60440063)
(3.7149336 , 0.57214355)
(3.7221036 , 0.541687)
(3.7367861 , 0.39501953)
(3.7367861 , 0.39501953)
(3.7439563 , 0.40090942)
(3.7511268 , 0.34277344)
(3.7511268 , 0.34277344)
(3.7586386 , 0.35662842)
(3.7586386 , 0.35662842)
(3.7658088 , 0.4076538)
(3.7729793 , 0.3175354)
(3.7729793 , 0.3175354)
(3.7804914 , 0.76083374)
(3.7876613 , 0.652771)
(3.7948318 , 0.58288574)
(3.8023438 , 0.45443726)
(3.8095138 , 0.33517456)
(3.8095138 , 0.33517456)
(3.8166842 , 0.3441162)
(3.8241963 , 0.31793213)
(3.8241963 , 0.31793213)
(3.8460488 , 0.31976318)
(3.8460488 , 0.31976318)
(3.8460488 , 0.31976318)
(3.8603895 , 0.4165039)
(3.8603895 , 0.4165039)
(3.8679016 , 0.472229)
(3.8679016 , 0.472229)
(3.8679016 , 0.472229)
(3.882242 , 0.3548584)
(3.889754 , 0.3847351)
(3.896924 , 0.3982544)
(3.9040945 , 0.30645752)
(3.9116066 , 0.36135864)
(3.9116066 , 0.36135864)
(3.9116066 , 0.36135864)
(3.9187768 , 0.28897095)
(3.9259472 , 0.65927124)
(3.933459 , 0.6989136)
(3.933459 , 0.6989136)
(3.9477997 , 0.59487915)
(3.9553118 , 0.4941101)
(3.9553118 , 0.4941101)
(3.9624817 , 0.44818115)
(3.9696522 , 0.41937256)
(3.9696522 , 0.41937256)
(3.9771643 , 0.40979004)
(3.9843342 , 0.36953735)
(3.9915047 , 0.34838867)
(3.9915047 , 0.34838867)
(4.006187 , 0.7892151)
(4.013357 , 0.4647522)
(4.013357 , 0.4647522)
(4.013357 , 0.4647522)
(4.0280395 , 0.40008545)
(4.0280395 , 0.40008545)
(4.0352097 , 0.48165894)
(4.0427217 , 0.4474182)
(4.0427217 , 0.4474182)
(4.0427217 , 0.4474182)
(4.0645742 , 0.31976318)
(4.0717444 , 0.8306885)
(4.0717444 , 0.8306885)
(4.078915 , 0.8306885)
(4.078915 , 0.6180725)
(4.086427 , 0.68847656)
(4.093597 , 0.5364075)
(4.093597 , 0.5364075)
(4.1082797 , 0.48550415)
(4.1082797 , 0.48550415)
(4.1154494 , 0.38360596)
(4.1301317 , 0.36288452)
(4.1301317 , 0.36288452)
(4.1301317 , 0.36288452)
(4.1301317 , 0.36288452)
(4.1444726 , 0.78237915)
(4.151984 , 0.44311523)
(4.151984 , 0.44311523)
(4.151984 , 0.44311523)
(4.1738367 , 0.3981018)
(4.1738367 , 0.3981018)
(4.1810074 , 0.356781)
(4.1881776 , 0.3849182)
(4.1881776 , 0.3849182)
(4.195689 , 0.33895874)
(4.20286 , 0.43722534)
(4.21003 , 0.43722534)
(4.21003 , 0.3224182)
(4.217542 , 0.8095398)
(4.231883 , 0.81521606)
(4.231883 , 0.52056885)
(4.2393947 , 0.564209)
(4.2393947 , 0.564209)
(4.246565 , 0.49154663)
(4.2537355 , 0.46466064)
(4.2537355 , 0.46466064)
(4.261247 , 0.4230652)
(4.261247 , 0.4230652)
(4.275588 , 0.34573364)
(4.2830997 , 0.32965088)
(4.29027 , 0.77996826)
(4.29027 , 0.77996826)
(4.2974405 , 0.60650635)
(4.304952 , 0.5509033)
(4.312123 , 0.518219)
(4.312123 , 0.518219)
(4.312123 , 0.518219)
(4.319293 , 0.47650146)
(4.3339753 , 0.48428345)
(4.3411455 , 0.39996338)
(4.348657 , 0.40081787)
(4.348657 , 0.40081787)
(4.355828 , 0.3998413)
(4.362998 , 0.66867065)
(4.362998 , 0.66867065)
(4.3705096 , 0.6657715)
(4.3776803 , 0.6809387)
(4.3848505 , 0.39208984)
(4.3923626 , 0.6671753)
(4.399533 , 0.6051941)
(4.399533 , 0.6051941)
(4.4067035 , 0.5062866)
(4.4067035 , 0.5062866)
(4.414215 , 0.4028015)
(4.4213853 , 0.41244507)
(4.4213853 , 0.41244507)
(4.428556 , 0.3748169)
(4.443238 , 0.4996643)
(4.443238 , 0.4996643)
(4.45792 , 0.56069946)
(4.45792 , 0.56069946)
(4.4650903 , 0.45306396)
(4.4650903 , 0.45306396)
(4.4797726 , 0.38278198)
(4.4797726 , 0.34225464)
(4.4797726 , 0.34225464)
(4.4941134 , 0.33810425)
(4.501625 , 0.4175415)
(4.501625 , 0.4175415)
(4.515966 , 0.8721924)
(4.515966 , 0.8721924)
(4.515966 , 0.8721924)
(4.515966 , 0.8721924)
(4.530648 , 0.6981201)
(4.5378184 , 0.58117676)
(4.5378184 , 0.58117676)
(4.5525007 , 0.44863892)
(4.559671 , 0.3945923)
(4.559671 , 0.3945923)
(4.567183 , 0.375)
(4.567183 , 0.375)
(4.581524 , 0.46118164)
(4.581524 , 0.46118164)
(4.5890355 , 0.60543823)
(4.5962057 , 0.4833374)
(4.5962057 , 0.4833374)
(4.6033764 , 0.533844)
(4.618058 , 0.41949463)
(4.618058 , 0.41949463)
(4.625229 , 0.42089844)
(4.625229 , 0.42089844)
(4.6327405 , 0.33624268)
(4.6399107 , 0.33776855)
(4.6399107 , 0.33776855)
(4.654593 , 0.50234985)
(4.654593 , 0.50234985)
(4.6617637 , 0.8565674)
(4.668934 , 0.55978394)
(4.6764455 , 0.6097717)
(4.6764455 , 0.6097717)
(4.683616 , 0.53775024)
(4.6907864 , 0.4805298)
(4.698298 , 0.41149902)
(4.698298 , 0.41149902)
(4.7054687 , 0.4248047)
(4.712639 , 0.40679932)
(4.7201505 , 0.32556152)
(4.727321 , 0.3720398)
(4.7344913 , 0.4651184)
(4.7344913 , 0.4651184)
(4.7344913 , 0.4651184)
(4.7420034 , 0.4290161)
(4.7563443 , 0.33880615)
(4.7563443 , 0.33880615)
(4.763856 , 0.37643433)
(4.771026 , 0.33032227)
(4.778197 , 0.28948975)
(4.7857084 , 0.28948975)
(4.7857084 , 0.28997803)
(4.7928786 , 0.37942505)
(4.8000493 , 0.29595947)
(4.8000493 , 0.29595947)
(4.807561 , 0.7720337)
(4.814731 , 0.6210022)
(4.821902 , 0.46765137)
(4.8294134 , 0.45687866)
(4.836584 , 0.4310608)
(4.8437543 , 0.4116211)
(4.8437543 , 0.4116211)
(4.851266 , 0.35443115)
(4.8584366 , 0.3501587)
(4.8584366 , 0.3501587)
(4.865607 , 0.33666992)
(4.8731184 , 0.33618164)
(4.8731184 , 0.33618164)
(4.880289 , 0.5877075)
(4.894971 , 0.43121338)
(4.894971 , 0.43121338)
(4.9021416 , 0.37631226)
(4.909312 , 0.4255371)
(4.909312 , 0.4255371)
(4.916824 , 0.40792847)
(4.923994 , 0.39309692)
(4.9311647 , 0.3338318)
(4.9386764 , 0.46228027)
(4.9458466 , 0.33139038)
(4.9458466 , 0.33139038)
(4.953017 , 0.7312012)
(4.953017 , 0.7312012)
(4.967699 , 0.55096436)
(4.967699 , 0.55096436)
(4.9748697 , 0.50354004)
(4.9823813 , 0.4729004)
(4.9823813 , 0.4729004)
(4.9895515 , 0.45507812)
(5.004234 , 0.39901733)
(5.004234 , 0.39901733)
(5.0114045 , 0.3633423)
(5.0185747 , 0.33483887)
(5.0260863 , 0.55319214)
(5.0260863 , 0.55319214)
(5.033257 , 0.3761902)
(5.047939 , 0.40142822)
(5.047939 , 0.40142822)
(5.0551095 , 0.3965149)
(5.0622797 , 0.38516235)
(5.0622797 , 0.38516235)
(5.0697913 , 0.342865)
(5.0697913 , 0.342865)
